LOAN_STATUS,STATUS,FUNDED_AMOUNT,LOAN_AMOUNT,BORROWER_HDI,GDP_2017,LENDER_TERM,NUM_LENDERS_TOTAL,LEAD_IS_FEMALE,DEFAULT_RATE,LOANS_POSTED,PORTFOLIO_YIELD,PROFITABILITY,PARTNER_RATING,TOTAL_AMOUNT_RAISED_BY_PARTNER
funded,1,2200,2200,0.538,878.4033712,6,36,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,3700,3700,0.538,878.4033712,10,80,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1925,1925,0.538,878.4033712,11,37,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,1600,1600,0.538,878.4033712,7,27,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,3925,3925,0.538,878.4033712,8,119,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1350,1350,0.538,878.4033712,6,21,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1225,1225,0.538,878.4033712,10,34,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,1525,1525,0.538,878.4033712,7,32,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,1300,1300,0.538,878.4033712,8,31,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,925,925,0.538,878.4033712,8,35,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,2925,2925,0.538,878.4033712,7,81,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,975,975,0.538,878.4033712,8,16,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,1075,1075,0.538,878.4033712,13,31,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,725,725,0.538,878.4033712,9,28,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,1100,1100,0.538,878.4033712,8,41,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,1050,1050,0.538,878.4033712,8,38,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,950,950,0.538,878.4033712,10,5,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,975,975,0.538,878.4033712,7,36,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,575,575,0.538,878.4033712,10,20,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1325,1325,0.538,878.4033712,8,30,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1950,1950,0.538,878.4033712,7,54,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,4400,4400,0.538,878.4033712,8,141,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,2375,2375,0.538,878.4033712,9,51,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,3650,3650,0.538,878.4033712,12,76,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1075,1075,0.538,878.4033712,10,29,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,975,975,0.538,878.4033712,6,32,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,2575,2575,0.538,878.4033712,7,50,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1175,1175,0.538,878.4033712,11,35,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,2950,2950,0.538,878.4033712,7,72,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,825,825,0.538,878.4033712,5,25,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,3200,3200,0.538,878.4033712,8,87,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1450,1450,0.538,878.4033712,9,43,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,2125,2125,0.538,878.4033712,8,47,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1225,1225,0.538,878.4033712,8,28,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,800,800,0.538,878.4033712,11,27,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,5225,5225,0.538,878.4033712,7,159,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,2825,2825,0.538,878.4033712,8,76,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,4325,4325,0.538,878.4033712,10,95,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1500,1500,0.538,878.4033712,5,33,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,2750,2750,0.538,878.4033712,5,27,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1525,1525,0.538,878.4033712,10,43,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,1325,1325,0.538,878.4033712,8,45,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,4125,4125,0.538,878.4033712,7,61,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,1400,1400,0.538,878.4033712,6,44,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,700,700,0.538,878.4033712,6,19,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1125,1125,0.538,878.4033712,7,39,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,725,725,0.538,878.4033712,10,11,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1100,1100,0.538,878.4033712,8,28,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1325,1325,0.538,878.4033712,8,34,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,2475,2475,0.538,878.4033712,9,69,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,2700,2700,0.538,878.4033712,6,90,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,2375,2375,0.538,878.4033712,7,70,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,3275,3275,0.538,878.4033712,10,117,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,2275,2275,0.538,878.4033712,8,62,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,725,725,0.538,878.4033712,8,18,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1800,1800,0.538,878.4033712,8,60,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,2625,2625,0.538,878.4033712,7,71,0,0.866282874,12096,67,-12.9,2,15307425
expired,0,2100,2775,0.538,878.4033712,10,41,1,0.866282874,12096,67,-12.9,2,15307425
expired,0,2150,2850,0.538,878.4033712,11,26,1,0.866282874,12096,67,-12.9,2,15307425
expired,0,1575,2650,0.538,878.4033712,13,49,0,0.866282874,12096,67,-12.9,2,15307425
expired,0,650,2175,0.538,878.4033712,10,16,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1725,1725,0.538,878.4033712,7,45,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,775,775,0.538,878.4033712,8,27,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,1550,1550,0.538,878.4033712,9,36,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,900,900,0.538,878.4033712,7,17,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1700,1700,0.538,878.4033712,8,37,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,2100,2100,0.538,878.4033712,7,78,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,2575,2575,0.538,878.4033712,6,75,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1850,1850,0.538,878.4033712,8,43,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,350,350,0.538,878.4033712,6,13,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,625,625,0.538,878.4033712,11,20,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1725,1725,0.538,878.4033712,13,56,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,500,500,0.538,878.4033712,8,15,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,3525,3525,0.538,878.4033712,8,93,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,625,625,0.538,878.4033712,6,16,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,875,875,0.538,878.4033712,9,29,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,900,900,0.538,878.4033712,6,20,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1500,1500,0.538,878.4033712,13,31,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,700,700,0.538,878.4033712,10,10,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,700,700,0.538,878.4033712,8,22,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,500,500,0.538,878.4033712,8,18,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1725,1725,0.538,878.4033712,6,52,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,250,250,0.538,878.4033712,8,10,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1275,1275,0.538,878.4033712,7,39,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,325,325,0.538,878.4033712,7,10,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,425,425,0.538,878.4033712,7,10,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,375,375,0.538,878.4033712,8,15,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,375,375,0.538,878.4033712,10,13,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,675,675,0.538,878.4033712,11,21,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,850,850,0.538,878.4033712,8,29,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,650,650,0.538,878.4033712,11,19,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,375,375,0.538,878.4033712,11,14,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1325,1325,0.538,878.4033712,12,34,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,1075,1075,0.538,878.4033712,7,38,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,2025,2025,0.538,878.4033712,10,68,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,2975,2975,0.538,878.4033712,11,78,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1200,1200,0.538,878.4033712,13,44,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1325,1325,0.538,878.4033712,10,29,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,475,475,0.538,878.4033712,9,15,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1125,1125,0.538,878.4033712,12,23,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,650,650,0.538,878.4033712,7,6,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,1025,1025,0.538,878.4033712,8,41,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,1375,1375,0.538,878.4033712,10,46,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,300,300,0.538,878.4033712,8,12,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1375,1375,0.538,878.4033712,7,43,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,1775,1775,0.538,878.4033712,10,43,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,325,325,0.538,878.4033712,8,13,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,2425,2425,0.538,878.4033712,14,80,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,2575,2575,0.538,878.4033712,6,53,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,475,475,0.538,878.4033712,10,5,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,5000,5000,0.538,878.4033712,7,95,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,550,550,0.538,878.4033712,10,18,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,575,575,0.538,878.4033712,9,18,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,150,150,0.538,878.4033712,7,6,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,1125,1125,0.538,878.4033712,12,32,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,825,825,0.538,878.4033712,6,26,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,475,475,0.538,878.4033712,7,18,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,925,925,0.538,878.4033712,8,17,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,400,400,0.538,878.4033712,6,8,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,675,675,0.538,878.4033712,7,27,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,700,700,0.538,878.4033712,7,26,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,2775,2775,0.538,878.4033712,14,98,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,1850,1850,0.538,878.4033712,6,53,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,2375,2375,0.538,878.4033712,9,60,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,2975,2975,0.538,878.4033712,6,63,0,0.866282874,12096,67,-12.9,2,15307425
expired,0,1475,2050,0.538,878.4033712,8,34,1,0.866282874,12096,67,-12.9,2,15307425
expired,0,2225,3500,0.538,878.4033712,12,69,1,0.866282874,12096,67,-12.9,2,15307425
expired,0,425,925,0.538,878.4033712,11,14,0,0.866282874,12096,67,-12.9,2,15307425
expired,0,1825,2200,0.538,878.4033712,14,14,1,0.866282874,12096,67,-12.9,2,15307425
expired,0,550,2050,0.538,878.4033712,14,13,0,0.866282874,12096,67,-12.9,2,15307425
expired,0,550,1100,0.538,878.4033712,10,18,0,0.866282874,12096,67,-12.9,2,15307425
expired,0,2325,2725,0.538,878.4033712,14,67,0,0.866282874,12096,67,-12.9,2,15307425
expired,0,625,750,0.538,878.4033712,8,25,1,0.866282874,12096,67,-12.9,2,15307425
expired,0,1050,1750,0.538,878.4033712,10,14,1,0.866282874,12096,67,-12.9,2,15307425
expired,0,1600,2050,0.538,878.4033712,13,48,0,0.866282874,12096,67,-12.9,2,15307425
expired,0,1275,2575,0.538,878.4033712,10,35,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,625,625,0.538,878.4033712,8,24,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,300,300,0.538,878.4033712,11,9,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,475,475,0.538,878.4033712,8,12,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,2550,2550,0.538,878.4033712,12,94,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,800,800,0.538,878.4033712,8,28,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1150,1150,0.538,878.4033712,11,33,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,2075,2075,0.538,878.4033712,10,50,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1400,1400,0.538,878.4033712,8,37,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,1025,1025,0.538,878.4033712,13,9,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,750,750,0.538,878.4033712,7,22,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,1525,1525,0.538,878.4033712,6,35,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1900,1900,0.538,878.4033712,10,65,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,700,700,0.538,878.4033712,12,20,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,3425,3425,0.538,878.4033712,8,86,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,450,450,0.538,878.4033712,11,12,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,450,450,0.538,878.4033712,10,10,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,275,275,0.538,878.4033712,10,11,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,525,525,0.538,878.4033712,8,4,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,550,550,0.538,878.4033712,8,19,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,925,925,0.538,878.4033712,7,29,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1075,1075,0.538,878.4033712,8,29,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1125,1125,0.538,878.4033712,6,37,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,825,825,0.538,878.4033712,8,17,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,5450,5450,0.538,878.4033712,8,143,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,475,475,0.538,878.4033712,14,17,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,2175,2175,0.538,878.4033712,14,45,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,850,850,0.538,878.4033712,7,33,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,2450,2450,0.538,878.4033712,13,74,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,475,475,0.538,878.4033712,8,12,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,700,700,0.538,878.4033712,8,19,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,875,875,0.538,878.4033712,10,34,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,275,275,0.538,878.4033712,9,8,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,2350,2350,0.538,878.4033712,12,73,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,800,800,0.538,878.4033712,11,31,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,375,375,0.538,878.4033712,13,15,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,1475,1475,0.538,878.4033712,8,42,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,925,925,0.538,878.4033712,8,37,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,1025,1025,0.538,878.4033712,8,24,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,325,325,0.538,878.4033712,8,13,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,250,250,0.538,878.4033712,8,9,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,525,525,0.538,878.4033712,7,19,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,375,375,0.538,878.4033712,13,13,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,475,475,0.538,878.4033712,8,17,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,2175,2175,0.538,878.4033712,10,55,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,900,900,0.538,878.4033712,9,21,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,375,375,0.538,878.4033712,7,13,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,1075,1075,0.538,878.4033712,8,14,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,925,925,0.538,878.4033712,12,18,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,350,350,0.538,878.4033712,11,14,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,550,550,0.538,878.4033712,8,11,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,550,550,0.538,878.4033712,13,19,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,475,475,0.538,878.4033712,10,16,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,275,275,0.538,878.4033712,8,8,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,350,350,0.538,878.4033712,9,12,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,2125,2125,0.538,878.4033712,13,35,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,175,175,0.538,878.4033712,8,7,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,200,200,0.538,878.4033712,8,8,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,575,575,0.538,878.4033712,7,17,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1500,1500,0.538,878.4033712,5,28,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,250,250,0.538,878.4033712,7,5,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,1675,1675,0.538,878.4033712,11,58,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,175,175,0.538,878.4033712,5,7,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,250,250,0.538,878.4033712,8,5,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,250,250,0.538,878.4033712,12,8,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,750,750,0.538,878.4033712,11,15,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,350,350,0.538,878.4033712,8,14,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,600,600,0.538,878.4033712,8,24,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1025,1025,0.538,878.4033712,8,21,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1150,1150,0.538,878.4033712,13,22,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,275,275,0.538,878.4033712,10,10,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,925,925,0.538,878.4033712,11,27,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1300,1300,0.538,878.4033712,7,48,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,600,600,0.538,878.4033712,13,18,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,925,925,0.538,878.4033712,11,22,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,425,425,0.538,878.4033712,9,11,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,300,300,0.538,878.4033712,6,12,0,0.866282874,12096,67,-12.9,2,15307425
expired,0,1400,4375,0.538,878.4033712,12,37,1,0.866282874,12096,67,-12.9,2,15307425
expired,0,850,1775,0.538,878.4033712,11,24,0,0.866282874,12096,67,-12.9,2,15307425
expired,0,700,2025,0.538,878.4033712,14,14,0,0.866282874,12096,67,-12.9,2,15307425
expired,0,800,1200,0.538,878.4033712,10,22,1,0.866282874,12096,67,-12.9,2,15307425
expired,0,1175,2075,0.538,878.4033712,9,35,0,0.866282874,12096,67,-12.9,2,15307425
expired,0,1300,2425,0.538,878.4033712,14,41,1,0.866282874,12096,67,-12.9,2,15307425
expired,0,850,1375,0.538,878.4033712,14,11,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1450,1450,0.538,878.4033712,14,36,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,675,675,0.538,878.4033712,8,10,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,475,475,0.538,878.4033712,8,11,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,675,675,0.538,878.4033712,8,25,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,275,275,0.538,878.4033712,13,4,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,825,825,0.538,878.4033712,8,33,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,650,650,0.538,878.4033712,7,13,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,175,175,0.538,878.4033712,8,5,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1500,1500,0.538,878.4033712,8,37,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,550,550,0.538,878.4033712,8,5,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,625,625,0.538,878.4033712,13,9,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,175,175,0.538,878.4033712,8,7,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,450,450,0.538,878.4033712,14,13,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,175,175,0.538,878.4033712,8,6,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,375,375,0.538,878.4033712,8,13,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,2200,2200,0.538,878.4033712,8,77,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,750,750,0.538,878.4033712,7,20,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,725,725,0.538,878.4033712,6,7,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1100,1100,0.538,878.4033712,8,19,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,175,175,0.538,878.4033712,8,5,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1425,1425,0.538,878.4033712,9,36,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,175,175,0.538,878.4033712,8,6,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,1575,1575,0.538,878.4033712,8,34,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,325,325,0.538,878.4033712,11,11,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,325,325,0.538,878.4033712,8,8,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,275,275,0.538,878.4033712,13,8,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,150,150,0.538,878.4033712,8,3,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,575,575,0.538,878.4033712,8,17,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,175,175,0.538,878.4033712,8,7,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,225,225,0.538,878.4033712,8,5,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,150,150,0.538,878.4033712,8,4,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,3675,3675,0.538,878.4033712,14,112,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,750,750,0.538,878.4033712,7,17,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,4050,4050,0.538,878.4033712,7,73,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,975,975,0.538,878.4033712,14,23,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,200,200,0.538,878.4033712,8,6,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,1100,1100,0.538,878.4033712,8,20,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,700,700,0.538,878.4033712,8,15,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,475,475,0.538,878.4033712,8,14,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,175,175,0.538,878.4033712,8,5,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,225,225,0.538,878.4033712,8,6,1,0.866282874,12096,67,-12.9,2,15307425
funded,1,775,775,0.538,878.4033712,8,20,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,375,375,0.538,878.4033712,8,4,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,325,325,0.538,878.4033712,8,8,0,0.866282874,12096,67,-12.9,2,15307425
funded,1,275,275,0.538,878.4033712,13,8,1,0.866282874,12096,67,-12.9,2,15307425
